,Column1,Município,Setor,Porte,Empresas,Empregados,Unnamed: 5,Fonte dos dados: RAIS (2019),vice_presidencia
2004,2004,Morro Grande,INDÚSTRIA,Pequena,2,108,0,0,Sul
2005,2005,Morro Grande,SERVIÇOS,Grande,1,172,0,0,Sul
2006,2006,Morro Grande,SERVIÇOS,Micro,11,23,0,0,Sul
2007,2007,Morro Grande,TRANSPORTE,Micro,4,8,0,0,Sul
2008,2008,Morro Grande,TRANSPORTE,Pequena,3,59,0,0,Sul
2009,2009,Morro da Fumaça,AGROPECUÁRIA,Micro,1,4,0,0,Sul
2010,2010,Morro da Fumaça,COMÉRCIO,Micro,203,371,0,0,Sul
2011,2011,Morro da Fumaça,COMÉRCIO,Média,1,99,0,0,Sul
2012,2012,Morro da Fumaça,COMÉRCIO,Pequena,17,285,0,0,Sul
2013,2013,Morro da Fumaça,INDÚSTRIA,Micro,167,567,0,0,Sul
2014,2014,Morro da Fumaça,INDÚSTRIA,Média,4,949,0,0,Sul
2015,2015,Morro da Fumaça,INDÚSTRIA,Pequena,48,1919,0,0,Sul
2016,2016,Morro da Fumaça,SERVIÇOS,Grande,3,777,0,0,Sul
2017,2017,Morro da Fumaça,SERVIÇOS,Micro,127,262,0,0,Sul
2018,2018,Morro da Fumaça,SERVIÇOS,Média,1,55,0,0,Sul
2019,2019,Morro da Fumaça,SERVIÇOS,Pequena,8,121,0,0,Sul
2020,2020,Morro da Fumaça,TRANSPORTE,Grande,1,174,0,0,Sul
2021,2021,Morro da Fumaça,TRANSPORTE,Micro,34,37,0,0,Sul
2022,2022,Morro da Fumaça,TRANSPORTE,Pequena,4,55,0,0,Sul
2023,2023,Navegantes,AGROPECUÁRIA,Micro,46,52,0,0,Foz do Rio Itajaí
2024,2024,Navegantes,AGROPECUÁRIA,Média,1,65,0,0,Foz do Rio Itajaí
2025,2025,Navegantes,AGROPECUÁRIA,Pequena,14,168,0,0,Foz do Rio Itajaí
2026,2026,Navegantes,COMÉRCIO,Grande,3,462,0,0,Foz do Rio Itajaí
2027,2027,Navegantes,COMÉRCIO,Micro,586,879,0,0,Foz do Rio Itajaí
2028,2028,Navegantes,COMÉRCIO,Média,6,520,0,0,Foz do Rio Itajaí
2029,2029,Navegantes,COMÉRCIO,Pequena,76,1468,0,0,Foz do Rio Itajaí
2030,2030,Navegantes,INDÚSTRIA,Grande,2,4614,0,0,Foz do Rio Itajaí
2031,2031,Navegantes,INDÚSTRIA,Micro,299,1081,0,0,Foz do Rio Itajaí
2032,2032,Navegantes,INDÚSTRIA,Média,7,2108,0,0,Foz do Rio Itajaí
2033,2033,Navegantes,INDÚSTRIA,Pequena,28,1098,0,0,Foz do Rio Itajaí
2034,2034,Navegantes,SERVIÇOS,Grande,2,2837,0,0,Foz do Rio Itajaí
2035,2035,Navegantes,SERVIÇOS,Micro,362,572,0,0,Foz do Rio Itajaí
2036,2036,Navegantes,SERVIÇOS,Média,5,381,0,0,Foz do Rio Itajaí
2037,2037,Navegantes,SERVIÇOS,Pequena,57,1039,0,0,Foz do Rio Itajaí
2038,2038,Navegantes,TRANSPORTE,Grande,5,1453,0,0,Foz do Rio Itajaí
2039,2039,Navegantes,TRANSPORTE,Micro,92,138,0,0,Foz do Rio Itajaí
2040,2040,Navegantes,TRANSPORTE,Média,6,408,0,0,Foz do Rio Itajaí
2041,2041,Navegantes,TRANSPORTE,Pequena,22,497,0,0,Foz do Rio Itajaí
2042,2042,Nova Erechim,AGROPECUÁRIA,Micro,6,12,0,0,Oeste
2043,2043,Nova Erechim,AGROPECUÁRIA,Pequena,2,46,0,0,Oeste
2044,2044,Nova Erechim,COMÉRCIO,Micro,62,110,0,0,Oeste
2045,2045,Nova Erechim,COMÉRCIO,Pequena,2,47,0,0,Oeste
2046,2046,Nova Erechim,INDÚSTRIA,Micro,43,170,0,0,Oeste
2047,2047,Nova Erechim,INDÚSTRIA,Média,1,328,0,0,Oeste
2048,2048,Nova Erechim,INDÚSTRIA,Pequena,6,308,0,0,Oeste
2049,2049,Nova Erechim,SERVIÇOS,Grande,1,139,0,0,Oeste
2050,2050,Nova Erechim,SERVIÇOS,Micro,38,60,0,0,Oeste
2051,2051,Nova Erechim,SERVIÇOS,Pequena,3,42,0,0,Oeste
2052,2052,Nova Erechim,TRANSPORTE,Micro,13,9,0,0,Oeste
2053,2053,Nova Erechim,TRANSPORTE,Pequena,1,16,0,0,Oeste
2054,2054,Nova Itaberaba,AGROPECUÁRIA,Micro,4,8,0,0,Oeste
2055,2055,Nova Itaberaba,COMÉRCIO,Micro,31,65,0,0,Oeste
2056,2056,Nova Itaberaba,COMÉRCIO,Pequena,1,27,0,0,Oeste
2057,2057,Nova Itaberaba,INDÚSTRIA,Micro,25,96,0,0,Oeste
2058,2058,Nova Itaberaba,INDÚSTRIA,Pequena,4,223,0,0,Oeste
2059,2059,Nova Itaberaba,SERVIÇOS,Grande,1,148,0,0,Oeste
2060,2060,Nova Itaberaba,SERVIÇOS,Micro,19,35,0,0,Oeste
2061,2061,Nova Itaberaba,TRANSPORTE,Micro,14,16,0,0,Oeste
2062,2062,Nova Trento,AGROPECUÁRIA,Micro,5,11,0,0,Vale do Itajaí Mirim
2063,2063,Nova Trento,COMÉRCIO,Micro,131,216,0,0,Vale do Itajaí Mirim
2064,2064,Nova Trento,COMÉRCIO,Média,1,78,0,0,Vale do Itajaí Mirim
2065,2065,Nova Trento,COMÉRCIO,Pequena,8,137,0,0,Vale do Itajaí Mirim
2066,2066,Nova Trento,INDÚSTRIA,Micro,232,779,0,0,Vale do Itajaí Mirim
2067,2067,Nova Trento,INDÚSTRIA,Média,8,1365,0,0,Vale do Itajaí Mirim
2068,2068,Nova Trento,INDÚSTRIA,Pequena,47,1602,0,0,Vale do Itajaí Mirim
2069,2069,Nova Trento,SERVIÇOS,Grande,2,647,0,0,Vale do Itajaí Mirim
2070,2070,Nova Trento,SERVIÇOS,Micro,91,204,0,0,Vale do Itajaí Mirim
2071,2071,Nova Trento,SERVIÇOS,Pequena,11,192,0,0,Vale do Itajaí Mirim
2072,2072,Nova Trento,TRANSPORTE,Micro,8,29,0,0,Vale do Itajaí Mirim
2073,2073,Nova Trento,TRANSPORTE,Média,1,73,0,0,Vale do Itajaí Mirim
2074,2074,Nova Veneza,AGROPECUÁRIA,Micro,18,37,0,0,Sul
2075,2075,Nova Veneza,COMÉRCIO,Grande,1,143,0,0,Sul
2076,2076,Nova Veneza,COMÉRCIO,Micro,121,238,0,0,Sul
2077,2077,Nova Veneza,COMÉRCIO,Média,1,76,0,0,Sul
2078,2078,Nova Veneza,COMÉRCIO,Pequena,14,299,0,0,Sul
2079,2079,Nova Veneza,INDÚSTRIA,Grande,2,2003,0,0,Sul
2080,2080,Nova Veneza,INDÚSTRIA,Micro,185,816,0,0,Sul
2081,2081,Nova Veneza,INDÚSTRIA,Média,6,1042,0,0,Sul
2082,2082,Nova Veneza,INDÚSTRIA,Pequena,19,628,0,0,Sul
2083,2083,Nova Veneza,SERVIÇOS,Grande,2,663,0,0,Sul
2084,2084,Nova Veneza,SERVIÇOS,Micro,99,208,0,0,Sul
2085,2085,Nova Veneza,SERVIÇOS,Pequena,15,351,0,0,Sul
2086,2086,Nova Veneza,TRANSPORTE,Micro,24,34,0,0,Sul
2087,2087,Nova Veneza,TRANSPORTE,Pequena,5,72,0,0,Sul
2088,2088,Novo Horizonte,AGROPECUÁRIA,Micro,1,1,0,0,Oeste
2089,2089,Novo Horizonte,COMÉRCIO,Micro,17,24,0,0,Oeste
2090,2090,Novo Horizonte,COMÉRCIO,Pequena,1,12,0,0,Oeste
2091,2091,Novo Horizonte,INDÚSTRIA,Micro,12,65,0,0,Oeste
2092,2092,Novo Horizonte,INDÚSTRIA,Média,1,169,0,0,Oeste
2093,2093,Novo Horizonte,INDÚSTRIA,Pequena,1,40,0,0,Oeste
2094,2094,Novo Horizonte,SERVIÇOS,Grande,1,123,0,0,Oeste
2095,2095,Novo Horizonte,SERVIÇOS,Micro,5,11,0,0,Oeste
2096,2096,Novo Horizonte,TRANSPORTE,Micro,6,11,0,0,Oeste
2097,2097,Orleans,AGROPECUÁRIA,Micro,34,57,0,0,Sul
2098,2098,Orleans,COMÉRCIO,Micro,275,468,0,0,Sul
2099,2099,Orleans,COMÉRCIO,Média,2,158,0,0,Sul
2100,2100,Orleans,COMÉRCIO,Pequena,36,631,0,0,Sul
2101,2101,Orleans,INDÚSTRIA,Micro,258,1016,0,0,Sul
2102,2102,Orleans,INDÚSTRIA,Média,5,1239,0,0,Sul
2103,2103,Orleans,INDÚSTRIA,Pequena,43,1402,0,0,Sul
2104,2104,Orleans,SERVIÇOS,Grande,2,974,0,0,Sul
2105,2105,Orleans,SERVIÇOS,Micro,237,373,0,0,Sul
2106,2106,Orleans,SERVIÇOS,Média,3,201,0,0,Sul
2107,2107,Orleans,SERVIÇOS,Pequena,19,307,0,0,Sul
2108,2108,Orleans,TRANSPORTE,Grande,1,199,0,0,Sul
2109,2109,Orleans,TRANSPORTE,Micro,79,63,0,0,Sul
2110,2110,Orleans,TRANSPORTE,Pequena,10,167,0,0,Sul
2111,2111,Otacílio Costa,AGROPECUÁRIA,Micro,32,59,0,0,Serra Catarinense
2112,2112,Otacílio Costa,AGROPECUÁRIA,Pequena,2,49,0,0,Serra Catarinense
2113,2113,Otacílio Costa,COMÉRCIO,Micro,191,400,0,0,Serra Catarinense
2114,2114,Otacílio Costa,COMÉRCIO,Média,1,57,0,0,Serra Catarinense
2115,2115,Otacílio Costa,COMÉRCIO,Pequena,15,274,0,0,Serra Catarinense
2116,2116,Otacílio Costa,INDÚSTRIA,Grande,1,1298,0,0,Serra Catarinense
2117,2117,Otacílio Costa,INDÚSTRIA,Micro,69,281,0,0,Serra Catarinense
2118,2118,Otacílio Costa,INDÚSTRIA,Média,2,387,0,0,Serra Catarinense
2119,2119,Otacílio Costa,INDÚSTRIA,Pequena,17,633,0,0,Serra Catarinense
2120,2120,Otacílio Costa,SERVIÇOS,Grande,1,730,0,0,Serra Catarinense
2121,2121,Otacílio Costa,SERVIÇOS,Micro,101,216,0,0,Serra Catarinense
2122,2122,Otacílio Costa,SERVIÇOS,Pequena,10,214,0,0,Serra Catarinense
2123,2123,Otacílio Costa,TRANSPORTE,Grande,1,119,0,0,Serra Catarinense
2124,2124,Otacílio Costa,TRANSPORTE,Micro,31,68,0,0,Serra Catarinense
2125,2125,Otacílio Costa,TRANSPORTE,Pequena,6,184,0,0,Serra Catarinense
2126,2126,Ouro,AGROPECUÁRIA,Micro,10,11,0,0,Centro-Oeste
2127,2127,Ouro,COMÉRCIO,Micro,78,163,0,0,Centro-Oeste
2128,2128,Ouro,COMÉRCIO,Pequena,5,56,0,0,Centro-Oeste
2129,2129,Ouro,INDÚSTRIA,Micro,55,194,0,0,Centro-Oeste
2130,2130,Ouro,INDÚSTRIA,Pequena,3,115,0,0,Centro-Oeste
2131,2131,Ouro,SERVIÇOS,Grande,1,224,0,0,Centro-Oeste
2132,2132,Ouro,SERVIÇOS,Micro,52,91,0,0,Centro-Oeste
2133,2133,Ouro,SERVIÇOS,Pequena,4,75,0,0,Centro-Oeste
2134,2134,Ouro,TRANSPORTE,Micro,27,41,0,0,Centro-Oeste
2135,2135,Ouro,TRANSPORTE,Pequena,2,44,0,0,Centro-Oeste
2136,2136,Ouro Verde,AGROPECUÁRIA,Micro,23,28,0,0,Oeste
2137,2137,Ouro Verde,COMÉRCIO,Micro,14,29,0,0,Oeste
2138,2138,Ouro Verde,COMÉRCIO,Pequena,1,29,0,0,Oeste
2139,2139,Ouro Verde,INDÚSTRIA,Micro,3,9,0,0,Oeste
2140,2140,Ouro Verde,SERVIÇOS,Grande,1,176,0,0,Oeste
2141,2141,Ouro Verde,SERVIÇOS,Micro,9,25,0,0,Oeste
2142,2142,Ouro Verde,TRANSPORTE,Micro,4,4,0,0,Oeste
2143,2143,Paial,AGROPECUÁRIA,Micro,4,5,0,0,Alto Uruguai Catarinense
2144,2144,Paial,COMÉRCIO,Micro,9,16,0,0,Alto Uruguai Catarinense
2145,2145,Paial,COMÉRCIO,Pequena,2,24,0,0,Alto Uruguai Catarinense
2146,2146,Paial,INDÚSTRIA,Micro,1,7,0,0,Alto Uruguai Catarinense
2147,2147,Paial,INDÚSTRIA,Pequena,1,29,0,0,Alto Uruguai Catarinense
2148,2148,Paial,SERVIÇOS,Grande,1,127,0,0,Alto Uruguai Catarinense
2149,2149,Paial,SERVIÇOS,Micro,6,14,0,0,Alto Uruguai Catarinense
2150,2150,Paial,TRANSPORTE,Micro,3,4,0,0,Alto Uruguai Catarinense
2151,2151,Painel,AGROPECUÁRIA,Micro,31,50,0,0,Serra Catarinense
2152,2152,Painel,AGROPECUÁRIA,Média,1,58,0,0,Serra Catarinense
2153,2153,Painel,COMÉRCIO,Micro,7,15,0,0,Serra Catarinense
2154,2154,Painel,INDÚSTRIA,Micro,2,5,0,0,Serra Catarinense
2155,2155,Painel,SERVIÇOS,Grande,1,156,0,0,Serra Catarinense
2156,2156,Painel,SERVIÇOS,Micro,12,24,0,0,Serra Catarinense
2157,2157,Painel,TRANSPORTE,Micro,1,1,0,0,Serra Catarinense
2158,2158,Palhoça,AGROPECUÁRIA,Micro,8,8,0,0,Sudeste
2159,2159,Palhoça,AGROPECUÁRIA,Pequena,1,48,0,0,Sudeste
2160,2160,Palhoça,COMÉRCIO,Grande,15,3340,0,0,Sudeste
2161,2161,Palhoça,COMÉRCIO,Micro,1630,1673,0,0,Sudeste
2162,2162,Palhoça,COMÉRCIO,Média,19,1497,0,0,Sudeste
2163,2163,Palhoça,COMÉRCIO,Pequena,227,4294,0,0,Sudeste
2164,2164,Palhoça,INDÚSTRIA,Grande,1,747,0,0,Sudeste
2165,2165,Palhoça,INDÚSTRIA,Micro,1139,2668,0,0,Sudeste
2166,2166,Palhoça,INDÚSTRIA,Média,11,2142,0,0,Sudeste
2167,2167,Palhoça,INDÚSTRIA,Pequena,110,3904,0,0,Sudeste
2168,2168,Palhoça,SERVIÇOS,Grande,11,6808,0,0,Sudeste
2169,2169,Palhoça,SERVIÇOS,Micro,1367,1412,0,0,Sudeste
2170,2170,Palhoça,SERVIÇOS,Média,14,1124,0,0,Sudeste
2171,2171,Palhoça,SERVIÇOS,Pequena,208,3543,0,0,Sudeste
2172,2172,Palhoça,TRANSPORTE,Grande,6,1313,0,0,Sudeste
2173,2173,Palhoça,TRANSPORTE,Micro,189,116,0,0,Sudeste
2174,2174,Palhoça,TRANSPORTE,Média,5,318,0,0,Sudeste
2175,2175,Palhoça,TRANSPORTE,Pequena,33,687,0,0,Sudeste
2176,2176,Palma Sola,AGROPECUÁRIA,Micro,34,63,0,0,Extremo Oeste
2177,2177,Palma Sola,AGROPECUÁRIA,Pequena,4,110,0,0,Extremo Oeste
2178,2178,Palma Sola,COMÉRCIO,Micro,79,154,0,0,Extremo Oeste
2179,2179,Palma Sola,COMÉRCIO,Pequena,6,89,0,0,Extremo Oeste
2180,2180,Palma Sola,INDÚSTRIA,Micro,24,86,0,0,Extremo Oeste
2181,2181,Palma Sola,INDÚSTRIA,Pequena,2,58,0,0,Extremo Oeste
2182,2182,Palma Sola,SERVIÇOS,Grande,1,257,0,0,Extremo Oeste
2183,2183,Palma Sola,SERVIÇOS,Micro,42,96,0,0,Extremo Oeste
2184,2184,Palma Sola,SERVIÇOS,Pequena,2,45,0,0,Extremo Oeste
2185,2185,Palma Sola,TRANSPORTE,Grande,1,568,0,0,Extremo Oeste
2186,2186,Palma Sola,TRANSPORTE,Micro,16,17,0,0,Extremo Oeste
2187,2187,Palmeira,AGROPECUÁRIA,Micro,10,12,0,0,Serra Catarinense
2188,2188,Palmeira,COMÉRCIO,Micro,15,52,0,0,Serra Catarinense
2189,2189,Palmeira,COMÉRCIO,Pequena,2,42,0,0,Serra Catarinense
2190,2190,Palmeira,INDÚSTRIA,Micro,14,63,0,0,Serra Catarinense
2191,2191,Palmeira,INDÚSTRIA,Pequena,3,151,0,0,Serra Catarinense
2192,2192,Palmeira,SERVIÇOS,Grande,1,238,0,0,Serra Catarinense
2193,2193,Palmeira,SERVIÇOS,Micro,5,6,0,0,Serra Catarinense
2194,2194,Palmeira,SERVIÇOS,Pequena,1,10,0,0,Serra Catarinense
2195,2195,Palmeira,TRANSPORTE,Micro,4,2,0,0,Serra Catarinense
2196,2196,Palmeira,TRANSPORTE,Pequena,4,87,0,0,Serra Catarinense
2197,2197,Palmitos,AGROPECUÁRIA,Micro,20,36,0,0,Oeste
2198,2198,Palmitos,AGROPECUÁRIA,Pequena,1,11,0,0,Oeste
2199,2199,Palmitos,COMÉRCIO,Grande,1,213,0,0,Oeste
2200,2200,Palmitos,COMÉRCIO,Micro,169,311,0,0,Oeste
2201,2201,Palmitos,COMÉRCIO,Média,1,78,0,0,Oeste
2202,2202,Palmitos,COMÉRCIO,Pequena,9,194,0,0,Oeste
2203,2203,Palmitos,INDÚSTRIA,Micro,137,290,0,0,Oeste
2204,2204,Palmitos,INDÚSTRIA,Pequena,12,420,0,0,Oeste
2205,2205,Palmitos,SERVIÇOS,Grande,2,513,0,0,Oeste
2206,2206,Palmitos,SERVIÇOS,Micro,126,237,0,0,Oeste
2207,2207,Palmitos,SERVIÇOS,Média,2,133,0,0,Oeste
2208,2208,Palmitos,SERVIÇOS,Pequena,13,207,0,0,Oeste
2209,2209,Palmitos,TRANSPORTE,Grande,1,979,0,0,Oeste
2210,2210,Palmitos,TRANSPORTE,Micro,61,59,0,0,Oeste
2211,2211,Palmitos,TRANSPORTE,Média,1,101,0,0,Oeste
2212,2212,Palmitos,TRANSPORTE,Pequena,7,188,0,0,Oeste
2213,2213,Papanduva,AGROPECUÁRIA,Grande,1,210,0,0,Planalto Norte
2214,2214,Papanduva,AGROPECUÁRIA,Micro,48,72,0,0,Planalto Norte
2215,2215,Papanduva,AGROPECUÁRIA,Pequena,4,117,0,0,Planalto Norte
2216,2216,Papanduva,COMÉRCIO,Micro,177,374,0,0,Planalto Norte
2217,2217,Papanduva,COMÉRCIO,Média,1,62,0,0,Planalto Norte
2218,2218,Papanduva,COMÉRCIO,Pequena,12,302,0,0,Planalto Norte
2219,2219,Papanduva,INDÚSTRIA,Micro,63,315,0,0,Planalto Norte
2220,2220,Papanduva,INDÚSTRIA,Média,1,379,0,0,Planalto Norte
2221,2221,Papanduva,INDÚSTRIA,Pequena,8,414,0,0,Planalto Norte
2222,2222,Papanduva,SERVIÇOS,Grande,2,629,0,0,Planalto Norte
2223,2223,Papanduva,SERVIÇOS,Micro,72,169,0,0,Planalto Norte
2224,2224,Papanduva,SERVIÇOS,Pequena,7,154,0,0,Planalto Norte
2225,2225,Papanduva,TRANSPORTE,Micro,27,47,0,0,Planalto Norte
2226,2226,Papanduva,TRANSPORTE,Pequena,2,31,0,0,Planalto Norte
2227,2227,Paraíso,AGROPECUÁRIA,Micro,8,15,0,0,Extremo Oeste
2228,2228,Paraíso,COMÉRCIO,Micro,42,67,0,0,Extremo Oeste
2229,2229,Paraíso,COMÉRCIO,Pequena,2,44,0,0,Extremo Oeste
2230,2230,Paraíso,INDÚSTRIA,Micro,10,30,0,0,Extremo Oeste
2231,2231,Paraíso,INDÚSTRIA,Média,1,184,0,0,Extremo Oeste
2232,2232,Paraíso,INDÚSTRIA,Pequena,1,88,0,0,Extremo Oeste
2233,2233,Paraíso,SERVIÇOS,Grande,1,156,0,0,Extremo Oeste
2234,2234,Paraíso,SERVIÇOS,Micro,9,20,0,0,Extremo Oeste
2235,2235,Paraíso,TRANSPORTE,Micro,6,20,0,0,Extremo Oeste
2236,2236,Passo de Torres,AGROPECUÁRIA,Micro,2,5,0,0,Sul
2237,2237,Passo de Torres,COMÉRCIO,Micro,72,139,0,0,Sul
2238,2238,Passo de Torres,COMÉRCIO,Média,1,98,0,0,Sul
2239,2239,Passo de Torres,COMÉRCIO,Pequena,6,101,0,0,Sul
2240,2240,Passo de Torres,INDÚSTRIA,Micro,59,212,0,0,Sul
2241,2241,Passo de Torres,INDÚSTRIA,Pequena,1,21,0,0,Sul
2242,2242,Passo de Torres,SERVIÇOS,Grande,1,221,0,0,Sul
2243,2243,Passo de Torres,SERVIÇOS,Micro,52,94,0,0,Sul
2244,2244,Passo de Torres,SERVIÇOS,Pequena,5,69,0,0,Sul
2245,2245,Passo de Torres,TRANSPORTE,Micro,4,12,0,0,Sul
2246,2246,Passos Maia,AGROPECUÁRIA,Micro,42,54,0,0,Oeste
2247,2247,Passos Maia,AGROPECUÁRIA,Pequena,5,86,0,0,Oeste
2248,2248,Passos Maia,COMÉRCIO,Micro,28,59,0,0,Oeste
2249,2249,Passos Maia,COMÉRCIO,Pequena,1,16,0,0,Oeste
2250,2250,Passos Maia,INDÚSTRIA,Micro,15,74,0,0,Oeste
2251,2251,Passos Maia,INDÚSTRIA,Pequena,4,126,0,0,Oeste
2252,2252,Passos Maia,SERVIÇOS,Grande,2,337,0,0,Oeste
2253,2253,Passos Maia,SERVIÇOS,Micro,21,35,0,0,Oeste
2254,2254,Passos Maia,SERVIÇOS,Pequena,2,42,0,0,Oeste
2255,2255,Passos Maia,TRANSPORTE,Micro,14,14,0,0,Oeste
2256,2256,Paulo Lopes,AGROPECUÁRIA,Micro,13,12,0,0,Sudeste
2257,2257,Paulo Lopes,AGROPECUÁRIA,Pequena,1,31,0,0,Sudeste
2258,2258,Paulo Lopes,COMÉRCIO,Micro,72,174,0,0,Sudeste
2259,2259,Paulo Lopes,COMÉRCIO,Pequena,9,151,0,0,Sudeste
2260,2260,Paulo Lopes,INDÚSTRIA,Micro,39,199,0,0,Sudeste
2261,2261,Paulo Lopes,INDÚSTRIA,Pequena,8,269,0,0,Sudeste
2262,2262,Paulo Lopes,SERVIÇOS,Grande,1,265,0,0,Sudeste
2263,2263,Paulo Lopes,SERVIÇOS,Micro,44,129,0,0,Sudeste
2264,2264,Paulo Lopes,SERVIÇOS,Média,1,84,0,0,Sudeste
2265,2265,Paulo Lopes,SERVIÇOS,Pequena,8,136,0,0,Sudeste
2266,2266,Paulo Lopes,TRANSPORTE,Micro,9,6,0,0,Sudeste
2267,2267,Paulo Lopes,TRANSPORTE,Pequena,4,77,0,0,Sudeste
2268,2268,Pedras Grandes,AGROPECUÁRIA,Micro,10,20,0,0,Litoral Sul
2269,2269,Pedras Grandes,AGROPECUÁRIA,Pequena,1,19,0,0,Litoral Sul
2270,2270,Pedras Grandes,COMÉRCIO,Micro,38,75,0,0,Litoral Sul
2271,2271,Pedras Grandes,COMÉRCIO,Pequena,2,34,0,0,Litoral Sul
2272,2272,Pedras Grandes,INDÚSTRIA,Micro,27,152,0,0,Litoral Sul
2273,2273,Pedras Grandes,INDÚSTRIA,Média,2,233,0,0,Litoral Sul
2274,2274,Pedras Grandes,INDÚSTRIA,Pequena,5,179,0,0,Litoral Sul
2275,2275,Pedras Grandes,SERVIÇOS,Grande,1,197,0,0,Litoral Sul
2276,2276,Pedras Grandes,SERVIÇOS,Micro,17,42,0,0,Litoral Sul
2277,2277,Pedras Grandes,TRANSPORTE,Micro,10,24,0,0,Litoral Sul
2278,2278,Pedras Grandes,TRANSPORTE,Pequena,4,48,0,0,Litoral Sul
2279,2279,Penha,AGROPECUÁRIA,Micro,58,52,0,0,Foz do Rio Itajaí
2280,2280,Penha,AGROPECUÁRIA,Pequena,9,108,0,0,Foz do Rio Itajaí
2281,2281,Penha,COMÉRCIO,Grande,2,254,0,0,Foz do Rio Itajaí
2282,2282,Penha,COMÉRCIO,Micro,254,409,0,0,Foz do Rio Itajaí
2283,2283,Penha,COMÉRCIO,Média,2,140,0,0,Foz do Rio Itajaí
2284,2284,Penha,COMÉRCIO,Pequena,26,521,0,0,Foz do Rio Itajaí
2285,2285,Penha,INDÚSTRIA,Micro,117,386,0,0,Foz do Rio Itajaí
2286,2286,Penha,INDÚSTRIA,Média,1,193,0,0,Foz do Rio Itajaí
2287,2287,Penha,INDÚSTRIA,Pequena,17,737,0,0,Foz do Rio Itajaí
2288,2288,Penha,SERVIÇOS,Grande,2,1993,0,0,Foz do Rio Itajaí
2289,2289,Penha,SERVIÇOS,Micro,280,381,0,0,Foz do Rio Itajaí
2290,2290,Penha,SERVIÇOS,Média,1,61,0,0,Foz do Rio Itajaí
2291,2291,Penha,SERVIÇOS,Pequena,44,628,0,0,Foz do Rio Itajaí
2292,2292,Penha,TRANSPORTE,Micro,18,49,0,0,Foz do Rio Itajaí
2293,2293,Penha,TRANSPORTE,Média,1,66,0,0,Foz do Rio Itajaí
2294,2294,Penha,TRANSPORTE,Pequena,5,100,0,0,Foz do Rio Itajaí
2295,2295,Peritiba,AGROPECUÁRIA,Micro,6,10,0,0,Alto Uruguai Catarinense
2296,2296,Peritiba,COMÉRCIO,Micro,42,82,0,0,Alto Uruguai Catarinense
2297,2297,Peritiba,COMÉRCIO,Pequena,2,32,0,0,Alto Uruguai Catarinense
2298,2298,Peritiba,INDÚSTRIA,Micro,29,142,0,0,Alto Uruguai Catarinense
2299,2299,Peritiba,SERVIÇOS,Grande,1,150,0,0,Alto Uruguai Catarinense
2300,2300,Peritiba,SERVIÇOS,Micro,22,49,0,0,Alto Uruguai Catarinense
2301,2301,Peritiba,SERVIÇOS,Pequena,2,29,0,0,Alto Uruguai Catarinense
2302,2302,Peritiba,TRANSPORTE,Micro,18,46,0,0,Alto Uruguai Catarinense
2303,2303,Peritiba,TRANSPORTE,Pequena,1,11,0,0,Alto Uruguai Catarinense
2304,2304,Pescaria Brava,AGROPECUÁRIA,Micro,4,7,0,0,Litoral Sul
2305,2305,Pescaria Brava,COMÉRCIO,Micro,35,52,0,0,Litoral Sul
2306,2306,Pescaria Brava,COMÉRCIO,Pequena,2,32,0,0,Litoral Sul
2307,2307,Pescaria Brava,INDÚSTRIA,Micro,34,139,0,0,Litoral Sul
2308,2308,Pescaria Brava,INDÚSTRIA,Pequena,1,25,0,0,Litoral Sul
2309,2309,Pescaria Brava,SERVIÇOS,Grande,1,272,0,0,Litoral Sul
2310,2310,Pescaria Brava,SERVIÇOS,Micro,12,22,0,0,Litoral Sul
2311,2311,Pescaria Brava,TRANSPORTE,Micro,8,20,0,0,Litoral Sul
2312,2312,Pescaria Brava,TRANSPORTE,Pequena,2,25,0,0,Litoral Sul
2313,2313,Petrolândia,AGROPECUÁRIA,Micro,11,26,0,0,Alto Vale do Itajaí
2314,2314,Petrolândia,COMÉRCIO,Micro,47,98,0,0,Alto Vale do Itajaí
2315,2315,Petrolândia,COMÉRCIO,Média,1,96,0,0,Alto Vale do Itajaí
2316,2316,Petrolândia,COMÉRCIO,Pequena,3,45,0,0,Alto Vale do Itajaí
2317,2317,Petrolândia,INDÚSTRIA,Micro,39,178,0,0,Alto Vale do Itajaí
2318,2318,Petrolândia,INDÚSTRIA,Pequena,3,74,0,0,Alto Vale do Itajaí
2319,2319,Petrolândia,SERVIÇOS,Grande,1,198,0,0,Alto Vale do Itajaí
2320,2320,Petrolândia,SERVIÇOS,Micro,25,43,0,0,Alto Vale do Itajaí
2321,2321,Petrolândia,SERVIÇOS,Pequena,2,38,0,0,Alto Vale do Itajaí
2322,2322,Petrolândia,TRANSPORTE,Micro,9,12,0,0,Alto Vale do Itajaí
2323,2323,Petrolândia,TRANSPORTE,Pequena,3,77,0,0,Alto Vale do Itajaí
2324,2324,Pinhalzinho,AGROPECUÁRIA,Micro,16,27,0,0,Oeste
2325,2325,Pinhalzinho,AGROPECUÁRIA,Média,1,71,0,0,Oeste
2326,2326,Pinhalzinho,AGROPECUÁRIA,Pequena,1,17,0,0,Oeste
2327,2327,Pinhalzinho,COMÉRCIO,Micro,272,504,0,0,Oeste
2328,2328,Pinhalzinho,COMÉRCIO,Média,2,167,0,0,Oeste
